onset	duration	trial_type	feedback_source_volume	cen_signal	dmn_signal	pda	ball_y_position	cen_hit	dmn_hit	scale_factor	participant	run	feedback_on	slider_noting	slider_ballcheck	slider_difficulty	slider_calm
134.1442656	0	feedback	110	0.102227	0.043413	0.058814	0.304427272	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
135.3237156	0	feedback	111	-0.009592	0.033706	-0.043298	0.309115653	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
136.49485	0	feedback	112	0.030547	0.048779	-0.018232	0.305366591	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
137.7341948	0	feedback	113	0.119543	0.018501	0.101042	0.303888162	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
138.96073	0	feedback	114	0.141574	0.011835	0.129739	0.312776	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
140.0670739	0	feedback	115	0.072936	0.029235	0.043701	0.322583254	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
141.2930944	0	feedback	116	0.095694	0.016334	0.07936	0.326427273	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
142.4836804	0	feedback	117	0.149161	-0.041378	0.190539	0.332971632	1	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
143.7475484	0	feedback	118	0.105258	0.041818	0.06344	0	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
144.8885823	0	feedback	119	0.16359	0.004698	0.158892	0.005318721	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
146.0613867	0	feedback	120	0.222407	-0.1646	0.387007	0.018640004	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
147.2826105	0	feedback	121	0.26465	-0.151098	0.415748	0.054809457	0	0	10	sub-rtBPD003	1	Feedback	n/a	n/a	n/a	n/a
